time,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13
17651,0,53,1,58,0,0,93,12,44,21,0,19,0
17652,0,17,0,59,47,75,17,55,56,66,0,72,0
17653,0,19,0,57,86,19,0,23,22,63,125,66,20
17654,0,57,42,123,69,0,0,1,12,71,27,71,0
17655,0,32,2,90,91,13,0,24,0,76,0,31,0
17656,0,15,27,67,45,43,0,17,0,100,4,50,0
17657,40,30,31,78,24,23,0,9,0,38,8,68,0
17658,20,41,4,14,79,80,0,37,0,44,71,57,0
17659,7,11,14,63,91,56,16,23,1,91,26,50,0
17660,29,24,74,48,96,33,25,7,34,75,0,0,0
17661,36,45,75,15,96,9,8,35,59,11,23,0,0
17662,4,58,43,13,72,40,52,18,16,94,14,0,0
17663,2,59,16,47,5,31,102,0,46,54,5,35,0
17664,0,87,33,95,105,51,8,0,61,35,12,1,0
17665,0,47,0,112,77,133,0,0,54,21,65,20,18
17666,0,23,4,122,71,56,0,0,29,0,0,77,0
17667,0,77,0,88,91,0,22,0,79,14,1,77,0
17668,45,71,45,1,103,5,8,0,57,53,16,72,0
17669,44,36,21,4,67,21,21,0,53,58,17,80,0
17670,44,35,19,31,51,6,0,0,41,92,6,68,0
17671,73,41,43,109,17,0,0,0,116.8916258,87,0,104,0
17672,6,6,14,112,48,0,60,0,97,7,76,46,0
17673,26,67,0,13,0,0,90,0,44,5,103,53,0
17674,72,66,0,0,54,0,81,0,78,74,43,108,33
17675,57,45,30,48,82,1,2,0,60,83,81,80,2
17676,84,34,0,122,90,0,59,0,31,45,27,82,0
17677,71,36,0,120,78,0,133,0,9,56,26,50,5
17678,61,71,10,13,74,15,83,0,6,62,15,90,15
17679,91,12,26,0,103,0,56,0,12,49,58,54,9
17680,65,25,0,25,77,5,5,0,11,75,5,67,13
17681,25,62,0,144,56,0,5,0,5,73,36,58,0
17682,0,89,0,101,53,39,19,0,46,35,22,7,49
17683,0,48,0,161,0,0,74,0,66,33,17,30,2
17684,50,84,0,101,8,17,20,0,82,70,21,42,0
17685,71,83,0,70,61,93,90,0,77,81,29,15,13
17686,58,81,0,71,32,88,8,0,27,82,7,47,0
17687,60,73,0,69,73,109,6,0,1,110,24,125,0
17688,34,28,0,43,104,95,0,0,0,67,6,82,0
17689,22,88,0,24,56,85,0,0,5,107,0,42,8
17690,22,79,0,88,100,88,0,22,39,55,46,18,0
17691,0,81,0,103,115,62,0,8,55,26,72,40,4
17692,0,15,0,56,43,69,0,0,59,18,41,29,1
17693,0,86,0,16,18,64,0,1,37,11,7,2,0
17694,0,52,0,0,67,130,0,0,8,44,16,11,0
17695,0,37,0,0,86,69,0,6,12,19,5,71,0
17696,0,105,0,0,36,51,0,42,29,106,27,58,0
17697,0,58,0,0,79,94,13,27,56,21,4,74,0
17698,0,84,0,0,77,79,43,0,36,71,11,72,0
17699,0,82,0,0,92,5,26,0,52,37,71,54,0
17700,0,1,0,0,86,86,67,12,51,57,47,51,0
17701,0,74,2,14,33,59,66,0,62,68,4,46,0
17702,0,75,10,0,76,22,61,5,72,30,70,47,29
17703,0,46,0,0,22,2,62,0,40,17,7,0,0
17704,0,42,0,0,1,0,85,14,56,0,29,69,13
17705,0,56,0,0,15,2,77,17,59,89,5,10,64
17706,0,41,1,0,20,21,102,76,31,68,3,30,81
17707,0,77,46,0,62,46,105,32,86,41,76,40,76
17708,0,90,51,0,81,37,42,8,60,108,49,45,74
17709,0,54,45,0,97,66,18,0,54,81,19,0,16
17710,0,34,21,0,84,114,6,44,67,77,50,15,46
17711,0,78,26,30,49,115,10,41,61,26,28,0,0
17712,0,37,54,13,68,54,0,0,0,66,9,0,10
17713,0,39,42,78,41,140,0,35,6,62,65,0,5
17714,0,75,94,30,70,121,32,51,42,40,43,11,41
17715,0,25,52,0,55,59,20,41,75,90,32,0,14
17716,0,50,0,0,98,40,16,75,40,97,43,7,51
17717,0,0,31,0,22,8,92,24,35,62,3,0,26
17718,0,17,14,26,0,22,19,47,42,38,20,0,74
17719,0,32,38,120,70,53,3,44,82,72,85,0,74
17720,0,57,41,45,78,52,23,52,43,83,3,0,116
17721,15,77,31,100,32,22,0,25,112,42,0,2,93
17722,0,15,13,100,122,27,0,17,48,27,0,0,114
17723,0,46,11,91,121,0,1,0,75,104,4,0,65
17724,1,29,1,103,55,8,0,9,65,120,94,0,72
17725,0,31,0,64,70,105,0,42,9,40,82,0,70
17726,4,0,0,59,80,117,0,109,0,75,96,0,73
17727,0,100,25,24,41,81,0,38,0,63,4,26,74
17728,0,84,38,19,49,102,0,15,78,81,19,0,93
17729,0,31,65,50,27,96,0,41,38,59,13,0,65
17730,0,20,0,85,113,43,0,12,0,39,7,0,1
17731,0,36,0,79,107,43,0,17,0,94,35,0,64
17732,16,23,0,59,58,81,0,11,0,96,27,0,73
17733,0,54,0,68,91,105,0,4,0,94,12,0,91
17734,0,78,50,106,81,89,0,33,57,57,68,0,68
17735,16,80,0,31,90,91,0,44,0,39,44,0,4
17736,0,56,0,0,53,43,0,58,0,25,4,0,0
17737,0,30,33,0,48,77,0,60,0,8,0,0,5
17738,0,66,80,0,15,74,32,42,0,74,1,0,0
17739,0,86,0,98,55,152,68,47,0,81,9,0,19
17740,0,47,0,107,14,79,0,66,0,41,52,0,97
17741,0,20,0,45,102,107,0,25,31,65,14,0,70
17742,0,13,0,87,64,95,0,3,64,95,5,25,16
17743,0,15,0,68,69,53,1,0,61,82,22,7,61
17744,46,40,0,136,33,0,0,58,88,25,9,0,65
17745,38,17,0,114,142,39,2,8,25,4,6,8,76
17746,44,21,0,90,120,82,0,38,70,67,0,0,36
17747,12,49,0,65,61,31,0,55,36,87,48,0,11
17748,25,78,0,94,2,0,19,22,96,67,87,0,39
17749,15,0,14,119,3,59,3,0,17,51,33,0,61
17750,88,20,8,145,9,93,27,2,33,45,3,52,98
17751,81,88,24,99,0,103,9,37,78,65,13,0,126
17752,29,103,12,102,5,77,0,27,8,34,4,0,65
17753,0,108,94,128,11,80,50,46,1,86,0,0,55
17754,0,58,90,113,4,104,81,97,0,94,35,0,43
17755,1,59,38,116,9,86,2,61,0,75,56,0,82
17756,0,14,64,124,8,91,49,36,52,23,65,2,82
17757,0,38,65,19,0,41,53,23,0,23,46,0,55
17758,13,26,0,26,0,68,31,0,31,72,49,0,39
17759,0,81,37,0,5,126,12,35,4,97,4,3,24
17760,16,122,55,23,0,69,118,66,6,56,36,0,70
17761,75,35,0,52,0,83,149.6967944,11,0,87,4,0,43
17762,75,92,0,92,0,97,81,24,16,23,0,0,0
17763,72,8,21,48,0,51,70,35,1,59,0,0,0
17764,83,33,42,59,0,63,103,60,0,12,2,0,0
17765,92,53,43,14,0,79,3,89,5,12,0,0,0
17766,93,94,17,22,0,54,0,17,0,41,0,0,2
17767,51,80,45,0,0,84,0,0,0,63,1,0,6
17768,65,74,36,1,0,79,0,0,0,111,119,29,0
17769,80,78,14,42,0,101,28,23,0,88,8,0,0
17770,78,87,0,1,0,83,13,0,0,43,9,20,0
17771,44,41,0,0,0,101,43,0,0,89,8,52,0
17772,68,37,31,25,11,69,41,26,0,79,0,31,0
17773,62,37,35,92,44,38,0,60,0,110,14,21,0
17774,6,57,1,103,0,70,28,69,0,68,65,19,0
17775,52,39,1,122,0,58,13,60,0,38,107,45,0
17776,75,19,17,54,0,74,15,46,0,81,24,117,0
17777,62,45,0,23,0,20,2,27,0,82,20,46,0
17778,76,95,0,36,0,36,0,22,0,104,16,44,0
17779,66,105,46,57,0,99,0,78,0,40,134,33,0
17780,86,22,4,26,0,95,0,11,0,67,86,0,0
17781,25,38,21,73,0,106,27,25,7,69,84,44,0
17782,65,37,27,135,0,18,68,17,14,90,29,12,0
17783,71,39,53,102,0,4,15,0,0,62,15,15,0
17784,91,43,2,105,0,96,35,20,0,116,0,55,0
17785,58,14,34,85,0,87,3,38,0,68,10,65,0
17786,53,25,21,112,0,93,3,66,0,30,12,77,0
17787,45,0,84,95,0,10,3,84,12,9,57,64,0
17788,40,91,73,125,0,95,58,88,0,61,73,82,0
17789,48,98,53,143,0,93,10,3,5,112,39,80,0
17790,75,78,25,81,0,106,74,10,0,53,25,87,5
17791,86,65,74,63,0,89,55,26,0,37,79,41,5
17792,47,47,50,0,0,104,0,24,12,132,24,11,0
17793,57,13,60,8,0,11,0,43,11,140,134,0,0
17794,54,1,45,0,0,42,0,44,0,100,96,0,0
17795,41,12,25,0,0,62,15,73,0,125,80,0,0
17796,48,98,30,0,0,58,63,51,0,95,112,0,0
17797,29,85,33,59,0,48,111,0,0,68,27,0,0
17798,13,88,52,70,0,34,149.6967944,11,8,76,11,15,0
17799,23,22,20,101,3,9,93,61,0,102,2,40,13
17800,0,28,11,96,6,5,41,67,0,61,25,31,0
17801,0,66,1,107,0,8,0,57,0,20,16,34,0
17802,13,88,27,100,0,134,61,0,0,75,3,0,0
17803,6,65,0,75,0,96,43,27,0,140,32,5,0
17804,31,56,0,94,0,98,36,33,0,83,11,0,0
17805,43,36,37,37,0,97,4,31,0,44,44,0,2
17806,26,57,59,21,0,77,26,65,0,44,32,23,20
17807,75,72,29,46,1,109,57,32,4,8,0,0,13
17808,69,67,2,60,0,30,3,10,0,28,3,0,0
17809,47,70,0,44,39,53,30,36,0,43,90,24,10
17810,13,53,66,72,18,0,84,115,0,22,0,71,17
17811,28,22,16,110,8,4,54,82,0,3,8,137.6513153,40
17812,12,66,18,106,19,10,107,68,0,0,21,101,72
17813,0,75,55,77,4,0,117,11,0,37,23,39,20
17814,65,13,20,88,0,33,117,56,0,105,11,85,3
17815,57,21,47,88,2,0,0,48,0,91,17,88,0
17816,67,0,48,113,73,0,73,27,0,94,15,41,0
17817,74,16,23,115,39,0,76,64,0,53,122,77,0
17818,48,26,44,83,4,1,5,74,0,42,31,90,0
17819,39,22,46,114,35,0,9,29,0,88,17,60,0
17820,40,11,59,42,0,59,0,5,0,41,20,78,44
17821,49,0,99,8,9,52,18,13,0,45,28,22,3
17822,79,0,44,48,0,10,0,8,0,99,103,34,13
17823,59,0,5,129,0,0,0,0,0,105,61,44,34
17824,45,0,31,98,0,18,0,46,0,91,2,36,81
17825,21,30,89,40,0,50,0,62,0,117,20,40,95
17826,82,0,0,55,0,28,0,18,0,63,42,23,75
17827,52,0,0,25,17,53,0,10,0,75,126,12,86
17828,18,0,6,60,108,83,0,0,0,70,1,56,46
17829,5,0,13,92,0,87,0,0,8,41,11,24,113
17830,2,0,22,132,0,26,0,39,17,51,56,93,95
17831,6,0,35,44,0,21,0,103,0,18,43,89,104
17832,86,8,41,42,0,42,0,38,0,49,19,28,131
17833,56,0,32,108,0,0,0,82,19,18,2,0,88
17834,92,0,28,38,0,0,22,63,13,4,86,0,80
17835,53,0,4,53,0,0,0,93,27,16,100,26,113
17836,26,0,12,81,0,0,0,38,30,22,0,74,66
17837,25,6,50,46,0,0,0,0,16,0,60,73,20
17838,0,0,40,44,0,0,0,69,17,0,127,48,74
17839,28,0,51,47,0,72,0,40,10,0,65,81,69
17840,3,0,0,1,3,0,0,44,7,0,144,73,33
17841,14,0,0,0,0,0,0,22,58,23,111,46,33
17842,1,0,40,20,0,0,0,36,50,13,7,67,38
17843,3,0,6,31,0,0,0,24,77,17,41,38,22
17844,0,0,16,72,0,53,0,56,40,0,70,102,74
17845,0,0,49,114,0,99,0,73,2,22,106,37,95
17846,0,0,53,116,0,42,17,57,5,12,120,63,45
17847,0,0,29,57,0,0,0,42,15,0,87,16,1
17848,0,0,9,33,0,0,0,38,19,37,118,49,2
17849,0,0,56,22,0,0,0,72,3,17,22,54,0
17850,0,0,42,0,5,0,13,70,39,0,10,46,8
17851,0,0,50,2,0,1,16,76,59,2,16,34,18
17852,0,0,38,0,0,0,49,51,75,5,4,32,21
17853,0,0,51,0,0,0,44,19,0,11,10,44,0
17854,0,0,7,0,0,13,0,11,33,0,22,90,0
17855,0,0,17,0,0,0,0,16,22,0,5,51,0
17856,0,0,23,0,2,0,90,8,43,73,7,76,0
17857,0,0,0,0,18,0,41,0,20,24,1,104,0
17858,0,0,13,0,35,0,48,2,43,68,34,45,0
17859,0,0,0,0,41,0,1,63,11,0,124,3,0
17860,0,0,0,0,36,0,0,73,22,31,138,0,0
17861,0,7,17,0,18,0,92,51,22,26,5,0,0
17862,0,0,19,0,20,30,37,71,50,88,0,30,0
17863,0,0,72,0,104,70,61,88,15,82,0,17,0
17864,0,0,39,0,42,34,30,52,116.8916258,59,0,0,0
17865,0,7,37,14,29,46,83,19,71,53,0,123,0
17866,0,14,10,0,13,24,50,75,79,75,0,81,0
17867,0,0,32,0,37,16,30,52,100,73,60,49,0
17868,31,1,12,0,22,40,19,54,24,78,99,90,0
17869,6,0,0,0,12,93,23,31,31,29,83,95,0
17870,1,0,23,0,14,69,149,74,21,16,76,52,0
17871,1,0,14,0,84,122,55,65,1,14,89,84,0
17872,0,2,0,0,137,82,83,28,4,35,64,51,0
17873,0,20,20,0,90,47,88,64,57,64,17,56,0
17874,5,5,28,0,69,122,89,117,51,65,53,91,0
17875,0,0,33,0,123,85,68,41,10,73,40,5,0
17876,0,0,1,0,103,18,88,36,5,7,81,1,0
17877,0,0,34,0,111,66,11,55,0,18,85,0,0
17878,0,2,0,0,89,99,7,21,50,18,12,0,0
17879,8,0,30,0,91,82,64,0,97,71,11,0,0
17880,0,0,3,0,127,78,24,36,77,21,8,0,0
17881,9,5,42,0,123,71,49,76,46,128,0,0,0
17882,1,0,0,0,112,83,49,14,64,70,0,0,0
17883,4,63,7,0,81,58,89,28,99,44,0,0,0
17884,0,0,4,0,11,41,102,19,78,41,0,0,0
17885,0,1,12,0,6,29,88,23,44,59,0,0,0
17886,0,0,6,0,126,4,149.6967944,0,39,105,0,0,0
17887,0,0,49,0,103,0,149.6967944,0,17,52,0,0,0
17888,8,14,0,0,31,0,107,4,33,21,0,0,10
17889,42,6,12,0,74,5,94,21,15,32,0,0,0
17890,18,44,0,0,37,74,140,31,30,30,0,0,0
17891,25,0,0,0,93,68,71,64,4,107,0,0,0
17892,18,4,0,0,37,71,9,72,32,75,0,0,0
17893,37,0,6,0,5,99,36,29,0,35,0,0,0
17894,73,5,8,0,0,72,0,0,41,7,0,0,0
17895,74,5,3,0,0,77,0,0,43,0,0,0,0
17896,18,0,46,0,0,113,0,15,35,0,0,0,0
17897,48,0,25,0,0,70,0,0,8,0,26,0,0
17898,53,0,0,0,0,118,8,0,1,0,39,0,0
17899,17,0,0,0,16,102,60,0,13,4,15,0,11
17900,49,0,0,0,0,69,0,0,15,22,13,0,0
17901,0,0,0,0,0,25,0,0,0,48,25,0,0
17902,0,0,0,0,1,63,0,0,0,4,14,0,0
17903,56,0,18,0,20,31,0,0,0,18,1,0,0
17904,45,1,28,0,6,89,0,0,0,54,11,0,0
17905,66,54,2,0,0,52,0,0,0,86,3,0,0
17906,47,15,9,0,0,50,0,0,3,104,2,0,0
17907,69,0,0,0,0,86,0,0,27,59,0,0,0
17908,67,3,55,0,0,59,0,0,7,9,0,5,25
17909,76,21,48,21,0,137,0,0,4,17,0,0,8
17910,14,13,1,3,0,11,0,0,0,3,0,13,0
17911,78,11,9,0,0,29,0,0,6,15,0,13,0
17912,60,32,30,0,0,106,0,0,45,106,0,13,17
17913,47,24,19,0,0,91,0,0,0,117,0,32,0
17914,33,25,0,12,0,89,0,0,0,67,0,26,33
17915,80,16,27,0,0,96,0,0,0,60,0,17,46
17916,24,21,4,0,0,69,55,0,0,20,0,0,29
17917,0,90,0,13,22,113,51,20,10,75,0,0,40
17918,1,16,0,7,2,90,5,1,58,54,0,0,57
17919,41,42,0,0,3,67,0,0,1,103,25,0,33
17920,65,29,15,0,0,81,0,0,0,85,0,0,0
17921,51,52,0,17,11,11,40,0,0,120,0,0,0
17922,27,0,0,2,8,18,71,5,0,90,3,17,0
17923,66,79,0,0,0,7,5,0,16,30,0,0,0
17924,68,23,0,0,0,85,49,0,1,25,0,0,0
17925,40,35,0,0,0,94,0,5,8,65,0,0,7
17926,4,31,0,0,11,101,1,0,4,37,0,0,22
17927,0,46,0,0,0,30,60,3,2,83,0,0,20
17928,17,52,0,0,0,17,0,0,0,0,0,0,0
17929,22,32,0,0,0,7,0,5,0,0,0,0,21
17930,53,89,0,0,0,11,1,0,0,0,0,0,8
17931,1,14,0,5,0,45,0,0,27,16,0,2,0
17932,3,54,0,6,0,59,0,0,0,18,0,0,0
17933,29,34,0,4,0,81,1,0,0,36,0,0,9
17934,0,7,64,56,0,71,27,0,0,0,0,1,0
17935,0,53,0,11,0,117,29,0,25,3,0,0,14
17936,2,99,0,0,0,68,49,0,11,29,0,14,0
17937,63,66,0,0,0,87,59,0,27,11,0,87,25
17938,31,14,0,0,2,79,15,12,11,103,0,71,2
17939,82,74,0,0,0,71,0,1,2,8,5,41,0
17940,66,45,0,0,0,93,1,0,1,0,7,22,0
17941,71,33,0,0,0,86,7,0,0,8,0,18,0
17942,82,76,0,0,0,95,6,4,0,0,0,39,0
17943,99,30,0,0,0,77,6,0,0,0,0,0,1
17944,59,91,11,0,0,71,30,0,29,18,12,0,0
17945,74,9,0,0,0,39,56,20,21,1,1,3,0
17946,91,13,0,0,0,68,61,10,29,15,0,107,0
17947,62,27,0,0,0,66,17,9,0,1,0,106,0
17948,93,38,0,0,0,71,0,18,43,1,70,95,0
17949,59,41,0,0,0,48,4,0,37,9,0,71,0
17950,55,18,0,0,0,43,58,0,13,4,52,28,0
17951,29,14,0,0,0,60,6,0,0,0,14,54,0
17952,63,17,0,0,0,100,39,5,5,29,14,65,0
17953,43,73,0,0,0,27,109,0,6,50,7,34,0
17954,69,52,0,0,0,122,14,0,62,72,3,51,0
17955,55,36,0,0,0,57,30,0,49,79,10,5,0
17956,33,52,0,0,0,39,71,0,11,112,11,1,0
17957,0,68,0,0,0,40,97,3,25,43,37,26,9
17958,16,50,0,0,0,126,149.6967944,0,28,10,23,8,0
17959,34,13,0,13,0,32,48,0,14,59,25,19,0
17960,61,79,0,17,0,71,20,12,54,68,37,0,9
17961,79,89,0,0,0,55,15,0,48,79,132,0,5
17962,62,68,0,0,3,83,42,8,1,45,82,5,0
17963,70,46,0,0,6,75,14,0,34,59,25,0,0
17964,73,49,0,16,2,29,22,0,51,62,78,14,0
17965,76,44,0,0,1,78,0,0,2,72,107,0,0
17966,68,15,0,0,0,59,7,0,2,30,139,0,18
17967,92,67,0,30,5,1,0,0,5,9,23,62,0
17968,56,103,0,14,0,0,0,0,0,34,30,4,0
17969,38,92,0,9,6,10,0,0,0,117,5,43,0
17970,56,43,0,20,11,33,0,0,0,69,79,7,0
17971,9,20,0,14,20,15,33,0,0,116,77,0,0
17972,20,0,0,20,0,0,7,14,18,32,14,0,0
17973,28,0,0,6,0,0,1,14,0,8,79,0,0
17974,0,20,0,16,0,0,43,0,0,13,68,0,0
17975,65,0,5,0,0,0,20,0,0,0,102,0,0
17976,83,0,63,15,0,7,36,0,8,7,89,30,0
17977,57,1,25,83,0,0,0,0,0,9,119,0,0
17978,36,33,38,107,0,0,0,0,0,21,93,3,0
17979,41,6,21,76,34,0,0,0,2,76,46,10,0
17980,46,23,25,112,30,0,0,0,0,0,91,0,0
17981,55,0,0,60,21,0,0,11,0,6,49,13,0
17982,53,26,0,61,2,0,0,0,0,4,103,0,0
17983,70,22,62,67,9,0,0,44,0,0,90,0,0
17984,20,50,51,41,0,0,0,47,0,0,80,12,0
17985,4,108,0,64,0,0,0,25,0,0,51,0,0
17986,10,32,46,75,0,0,0,0,0,0,119,30,0
17987,3,17,38,117,0,0,25,38,49,0,48,0,0
17988,0,32,28,135,0,0,39,70,30,0,28,8,0
17989,47,11,59,156,0,0,6,62,52,0,28,6,0
17990,11,5,38,151,0,0,0,78,71,0,26,0,15
17991,0,0,72,153,0,0,0,52,3,0,0,19,52
17992,4,6,78,117,0,0,15,22,8,0,26,0,0
17993,2,0,90,125,4,0,0,23,15,0,16,0,0
17994,0,0,53,28,0,0,0,63,44,0,4,0,0
17995,14,0,73,120,0,0,0,66,63,0,0,0,0
17996,0,10,50,163,0,0,0,31,53,0,0,0,0
17997,0,0,33,130,0,0,0,11,52,1,0,0,17
17998,0,0,83,158,6,0,0,54,19,0,0,0,3
17999,0,0,69,110,0,0,0,50,34,0,0,11,46
18000,0,0,84,167,0,0,0,58,57,0,0,0,9
18001,6,0,77,162,0,0,0,27,32,0,0,0,0
18002,0,13,44,157,0,0,0,0,0,0,0,1,37
18003,0,0,59,72,0,15,0,0,0,0,0,0,8
18004,0,0,83,40,0,0,0,38,0,1,1,0,0
18005,0,0,55,60,0,0,67,49,0,44,0,0,38
18006,4,0,55,64,10,0,68,40,67,28,0,61,30
18007,0,0,71,60,58,0,4,22,0,0,0,0,0
18008,7,0,0,26,0,0,11,90,0,0,2,17,5
18009,0,19,40,48,35,0,5,61,31,0,19,0,0
18010,1,0,32,34,0,0,29,55,0,0,5,0,0
18011,0,0,60,55,3,0,37,89,0,0,0,4,0
18012,0,0,11,57,13,0,25,33,0,0,0,0,0
18013,0,0,27,37,4,0,24,92,22,0,20,17,0
18014,0,0,57,19,94,0,3,67,0,0,2,8,11
18015,0,0,3,0,21,0,5,79,0,0,0,0,0
18016,3,0,0,17,27,0,29,91,0,0,0,7,0
18017,0,0,28,4,102,0,2,39,0,0,0,0,0
18018,0,0,0,0,62,0,62,119.3264579,9,5,0,0,0
18019,22,0,0,1,9,21,27,88,0,16,0,0,0
18020,5,0,4,37,54,0,0,76,8,0,0,0,0
18021,0,0,16,22,82,0,0,15,0,8,0,0,19
18022,0,0,13,39,67,0,0,47,0,38,0,11,0
18023,8,0,0,103,24,12,0,18,0,12,20,0,0
18024,14,0,29,0,56,0,0,0,0,0,0,0,0
18025,7,0,41,54,88,6,11,0,4,0,0,0,10
18026,0,0,42,2,42,0,40,19,0,0,0,8,0
18027,0,0,45,4,73,0,0,7,3,2,0,22,40
18028,0,0,66,21,61,0,0,55,3,0,0,45,0
18029,0,0,37,0,127,0,5,0,11,0,0,54,0
18030,0,0,58,1,157.6154219,0,0,15,0,0,0,49,0
18031,0,0,37,60,66,0,11,0,2,0,14,4,0
18032,0,0,11,71,21,0,39,5,0,2,13,0,0
18033,13,0,34,45,67,6,18,0,0,12,0,0,0
18034,12,0,3,75,53,18,11,0,0,0,15,0,0
18035,21,0,19,104,75,0,24,0,0,2,0,0,0
18036,0,0,12,100,113,0,0,0,0,4,0,0,0
18037,0,0,22,81,80,8,0,0,8,0,0,0,0
18038,0,0,0,42,37,1,11,0,14,0,0,0,0
18039,0,0,0,78,6,0,14,0,1,0,0,0,27
18040,0,0,26,90,7,0,19,0,20,0,4,3,61
18041,0,0,9,85,12,0,26,0,0,0,0,7,7
18042,4,0,9,47,3,4,68,0,5,6,0,0,42
18043,1,0,0,14,12,29,57,0,13,0,0,59,0
18044,0,0,7,1,57,0,1,0,5,1,24,0,0
18045,4,1,6,3,0,0,25,0,4,0,34,0,0
18046,0,1,0,72,0,0,42,0,0,0,14,55,0
18047,17,0,0,26,0,0,56,0,0,0,64,0,3
18048,0,0,0,111,0,0,26,0,0,0,14,0,0
18049,39,0,28,102,0,0,84,0,0,0,52,0,22
18050,52,59,28,28,0,0,85,0,0,0,5,42,0
18051,59,12,0,102,0,0,135,0,0,0,0,0,0
18052,40,44,29,131,0,0,120,0,0,2,0,0,0
18053,16,69,16,41,0,0,124,0,1,0,0,0,0
18054,27,31,0,84,0,0,52,0,0,0,0,0,0
18055,0,0,0,124,0,0,65,0,0,0,0,2,0
18056,0,0,3,101,0,0,22,0,0,3,0,4,0
18057,0,0,38,68,0,0,0,0,0,1,0,0,0
18058,0,0,53,32,0,0,2,0,0,0,0,11,4
18059,0,0,50,40,0,0,8,0,0,0,0,12,0
18060,0,0,0,37,0,0,18,0,0,0,0,0,0
18061,0,0,0,55,9,0,0,10,0,5,0,0,0
18062,0,0,0,41,41,0,38,1,0,0,0,0,0
18063,0,0,0,0,2,0,80,0,0,7,12,0,0
18064,0,0,52,0,0,7,0,0,5,0,0,1,0
18065,0,0,22,0,0,2,8,0,5,0,0,0,0
18066,0,2,13,0,20,0,4,0,0,6,0,0,0
18067,0,0,0,0,113,33,72,0,22,0,0,16,0
18068,5,0,9,0,0,0,4,0,2,0,0,12,0
18069,0,0,0,0,0,3,47,4,0,0,0,18,0
18070,0,13,1,0,0,0,49,3,0,0,0,15,0
18071,0,0,0,0,0,0,78,0,0,0,0,0,0
18072,0,0,56,0,0,0,102,0,0,3,0,0,0
18073,0,0,51,0,0,0,43,0,0,0,0,0,28
18074,0,0,0,0,0,0,110,0,0,0,0,0,0
18075,0,0,53,0,6,30,77,0,0,0,0,0,0
18076,0,0,9,0,12,31,73,0,0,0,0,0,11
18077,0,0,0,0,1,31,0,0,0,0,0,0,0
18078,0,0,20,0,3,44,6,0,0,0,0,0,0
18079,0,0,0,0,1,21,9,0,0,0,0,0,0
18080,0,0,0,0,12,73,37,0,0,0,0,0,16
18081,0,0,0,0,0,47,25,0,0,0,0,1,5
18082,7,0,0,0,4,51,9,0,0,0,0,0,0
18083,15,3,0,0,51,73,2,0,0,0,0,0,0
18084,0,0,0,0,0,37,0,10,0,0,0,0,0
18085,0,0,22,0,0,62,16,0,0,0,0,0,0
18086,0,0,29,0,0,42,34,6,0,0,0,0,0
18087,0,0,17,0,0,101,34,0,0,0,0,0,0
18088,4,0,0,0,0,36,32,0,0,0,0,0,0
18089,0,0,29,0,0,55,7,3,0,0,0,0,0
18090,0,0,0,0,0,71,0,19,0,6,1,0,0
18091,7,0,47,0,0,40,0,0,0,0,2,0,0
18092,6,0,16,0,0,45,13,0,0,0,12,0,0
18093,20,0,27,0,0,37,9,0,0,0,0,0,0
18094,3,0,51,0,0,0,10,0,0,0,0,0,0
18095,15,0,45,0,0,72,0,0,0,30,0,0,0
18096,0,0,43,0,0,57,0,22,0,4,0,0,0
18097,8,13,57,0,0,6,0,7,0,17,0,0,0
18098,9,0,74,0,0,35,24,0,0,1,0,0,0
18099,22,0,10,0,0,35,11,35,0,3,0,0,0
18100,7,0,23,0,1,46,24,0,0,22,0,2,0
18101,5,0,19,0,0,38,1,0,0,46,0,0,0
18102,25,0,8,0,0,0,27,0,0,31,0,0,0
18103,12,0,36,0,0,0,5,0,0,49,0,1,0
18104,24,0,25,0,0,0,0,0,0,41,0,0,0
18105,0,0,45,0,0,0,7,0,0,53,5,9,12
18106,0,0,2,0,0,0,17,0,0,14,3,0,0
18107,0,0,10,0,2,0,35,0,8,0,0,0,5
18108,0,0,52,0,0,0,37,0,4,54,8,0,0
18109,0,0,31,0,0,0,0,0,0,3,0,0,7
18110,0,0,0,0,10,0,0,0,0,30,0,0,0
18111,0,0,0,0,0,0,38,0,0,64,0,0,3
18112,0,0,39,0,0,0,65,0,7,110,0,4,24
18113,0,0,0,0,0,0,7,0,0,85,0,0,0
18114,0,17,0,0,0,0,0,0,0,101,0,0,0
18115,0,2,58,0,5,0,0,0,1,105,0,0,0
18116,0,0,16,0,0,0,3,0,0,137,0,0,0
18117,0,70,9,0,0,0,33,0,0,70,0,1,0
18118,0,0,0,0,0,0,24,18,0,39,0,2,0
18119,0,0,0,0,0,0,8,27,0,89,0,0,0
18120,0,0,0,0,0,0,0,21,0,25,0,15,0
18121,0,0,25,0,0,0,0,0,0,6,0,0,0
18122,0,0,0,0,0,0,0,0,0,29,0,8,0
18123,0,1,1,0,0,0,10,0,0,1,0,0,0
18124,0,9,11,0,0,0,85,0,0,20,0,0,9
18125,0,2,28,0,0,0,47,0,0,25,0,1,0
18126,0,17,41,0,0,0,37,0,0,63,0,0,0
18127,15,0,8,0,0,0,47,0,0,0,0,0,0
18128,0,25,0,0,0,0,22,0,0,21,0,0,0
18129,0,10,6,0,0,0,47,0,0,15,0,11,0
